;SERIAL;Feedback;TIME;ZEIT;GOAL;gmc_GOALt1
1468;BA355797;1;LP_T11;TE03_01;6;
1469;UX896743;0;LP_T11;TE03_01;5;
1470;SR175276;1;LP_T11;TE03_01;5;
1471;CZ836922;1;LP_T11;TE03_01;4;
1472;FL248294;0;LP_T11;TE03_01;6;
1473;PH647245;0;LP_T11;TE03_01;5;
1474;YL695788;1;LP_T11;TE03_01;6;
1475;YM644361;0;LP_T11;TE03_01;5;
1476;BG864843;1;LP_T11;TE03_01;2;
1477;FX545495;1;LP_T11;TE03_01;5;
1478;PK111235;0;LP_T11;TE03_01;3;
1479;FL283383;1;LP_T11;TE03_01;6;
1480;CV988215;1;LP_T11;TE03_01;5;
1482;SE522452;0;LP_T11;TE03_01;6;
1483;VU521743;1;LP_T11;TE03_01;6;
1484;UL113513;0;LP_T11;TE03_01;3;
1485;GK826951;0;LP_T11;TE03_01;4;
1486;BC191415;0;LP_T11;TE03_01;4;
1487;ET745775;0;LP_T11;TE03_01;3;
1488;AW495873;0;LP_T11;TE03_01;1;
1489;LW441239;1;LP_T11;TE03_01;6;
1490;MD787544;1;LP_T11;TE03_01;5;
1491;XV615413;1;LP_T11;TE03_01;6;
1492;FK136917;1;LP_T11;TE03_01;5;
1493;SM631877;0;LP_T11;TE03_01;3;
1494;FE929218;0;LP_T11;TE03_01;5;
1495;KZ379721;1;LP_T11;TE03_01;6;
1496;BX289155;0;LP_T11;TE03_01;4;
1498;PZ846199;0;LP_T11;TE03_01;6;
1499;YA272536;1;LP_T11;TE03_01;4;
1500;AE814737;1;LP_T11;TE03_01;5;
1501;TC633551;1;LP_T11;TE03_01;5;
1502;AN458214;1;LP_T11;TE03_01;5;
1503;RH615392;0;LP_T11;TE03_01;3;
1504;SN429438;0;LP_T11;TE03_01;6;
1505;WR312764;1;LP_T11;TE03_01;5;
1506;GA326557;1;LP_T11;TE03_01;5;
1507;WC754144;1;LP_T11;TE03_01;5;
1508;VX588246;1;LP_T11;TE03_01;5;
1509;WN633269;1;LP_T11;TE03_01;5;
1510;RQ233693;0;LP_T11;TE03_01;3;
1511;RT652696;0;LP_T11;TE03_01;4;
1512;MG848757;0;LP_T11;TE03_01;5;
1513;YC186467;1;LP_T11;TE03_01;5;
1514;EC159212;1;LP_T11;TE03_01;2;
1515;AY454349;1;LP_T11;TE03_01;6;
1516;HQ159989;0;LP_T11;TE03_01;4;
1517;QR394599;1;LP_T11;TE03_01;4;
1518;ME363698;1;LP_T11;TE03_01;2;
1519;GR441237;1;LP_T11;TE03_01;6;
1520;LQ366462;1;LP_T11;TE03_01;5;
1521;GZ249864;0;LP_T11;TE03_01;2;
1522;LC333483;0;LP_T11;TE03_01;6;
1523;GD335178;1;LP_T11;TE03_01;6;
1524;DT637117;0;LP_T11;TE03_01;6;
1525;CF824211;1;LP_T11;TE03_01;5;
1526;VZ398246;1;LP_T11;TE03_01;2;
1527;PN821564;0;LP_T11;TE03_01;5;
1528;PY378998;1;LP_T11;TE03_01;5;
1529;DA181897;0;LP_T11;TE03_01;5;
1530;DM159531;0;LP_T11;TE03_01;5;
1531;DZ883544;1;LP_T11;TE03_01;5;
1532;XZ767591;1;LP_T11;TE03_01;5;
1533;ZV438183;1;LP_T11;TE03_01;3;
1534;RV452633;0;LP_T11;TE03_01;1;
1535;ZT573312;0;LP_T11;TE03_01;5;
1536;NK144173;0;LP_T11;TE03_01;5;
1537;XY662821;0;LP_T11;TE03_01;3;
1538;VC376826;0;LP_T11;TE03_01;4;
1539;TP544386;1;LP_T11;TE03_01;5;
1540;YC888437;0;LP_T11;TE03_01;6;
1541;VY624531;1;LP_T11;TE03_01;5;
1542;VK722412;0;LP_T11;TE03_01;2;
1543;XN198271;1;LP_T11;TE03_01;4;
1544;XV917984;1;LP_T11;TE03_01;4;
1545;TC332594;1;LP_T11;TE03_01;4;
1546;UY881832;0;LP_T11;TE03_01;6;
1285;XK292543;1;LP_T10;TE03_01;5;
1286;NB497633;1;LP_T10;TE03_01;6;
1287;SW218242;1;LP_T10;TE03_01;5;
1288;NV617537;0;LP_T10;TE03_01;5;
1289;NM384333;0;LP_T10;TE03_01;3;
1290;RA581334;1;LP_T10;TE03_01;6;
1291;AE814737;1;LP_T10;TE03_01;6;
1292;XY216464;0;LP_T10;TE03_01;5;
1293;FL569837;0;LP_T10;TE03_01;3;
1294;EP831244;0;LP_T10;TE03_01;5;
1295;YL695788;1;LP_T10;TE03_01;6;
1296;GZ249864;0;LP_T10;TE03_01;4;
1297;EL742586;1;LP_T10;TE03_01;5;
1298;EE558756;1;LP_T10;TE03_01;5;
1299;ET745775;0;LP_T10;TE03_01;4;
1300;GK718459;0;LP_T10;TE03_01;6;
1301;LH578194;1;LP_T10;TE03_01;5;
1302;CU525786;1;LP_T10;TE03_01;6;
1303;QT273771;0;LP_T10;TE03_01;5;
1304;BS791494;0;LP_T10;TE03_01;6;
1305;MG848757;0;LP_T10;TE03_01;5;
1306;LB318186;0;LP_T10;TE03_01;5;
1307;BG864843;1;LP_T10;TE03_01;5;
1308;PW785611;0;LP_T10;TE03_01;6;
1309;GR441237;1;LP_T10;TE03_01;6;
1310;WG879246;1;LP_T10;TE03_01;4;
1311;UX896743;0;LP_T10;TE03_01;5;
1312;FX545495;1;LP_T10;TE03_01;5;
1313;AP844344;1;LP_T10;TE03_01;4;
1314;YN129325;0;LP_T10;TE03_01;4;
1315;PY946565;1;LP_T10;TE03_01;6;
1316;BV722553;0;LP_T10;TE03_01;3;
1317;ME862665;0;LP_T10;TE03_01;6;
1318;PK497634;1;LP_T10;TE03_01;5;
1319;MB259846;0;LP_T10;TE03_01;5;
1320;SM631877;0;LP_T10;TE03_01;5;
1321;PY378998;1;LP_T10;TE03_01;5;
1322;PN821564;0;LP_T10;TE03_01;6;
1323;RT652696;0;LP_T10;TE03_01;4;
1324;SS198481;1;LP_T10;TE03_01;5;
1325;MD787544;1;LP_T10;TE03_01;6;
1326;VN755488;1;LP_T10;TE03_01;2;
1327;BA355797;1;LP_T10;TE03_01;2;
1328;XV615413;1;LP_T10;TE03_01;6;
1329;DA181897;0;LP_T10;TE03_01;2;
1330;BF819292;1;LP_T10;TE03_01;5;
1331;YM644361;0;LP_T10;TE03_01;5;
1332;LF961829;0;LP_T10;TE03_01;6;
1333;DM159531;0;LP_T10;TE03_01;6;
1334;HD353817;1;LP_T10;TE03_01;6;
1335;GA326557;1;LP_T10;TE03_01;6;
1336;XG496891;0;LP_T10;TE03_01;6;
1337;AT424766;0;LP_T10;TE03_01;3;
1338;WR312764;1;LP_T10;TE03_01;4;
1339;AK891341;0;LP_T10;TE03_01;6;
1340;UR157297;0;LP_T10;TE03_01;2;
1341;FK136917;1;LP_T10;TE03_01;5;
1342;BC191415;0;LP_T10;TE03_01;3;
1343;YE632525;1;LP_T10;TE03_01;5;
1344;EC159212;1;LP_T10;TE03_01;5;
1345;XS659581;0;LP_T10;TE03_01;4;
1346;FL283383;1;LP_T10;TE03_01;6;
1347;AN458214;1;LP_T10;TE03_01;5;
1348;NK367231;1;LP_T10;TE03_01;6;
1350;QR394599;1;LP_T10;TE03_01;5;
1351;SE762113;0;LP_T10;TE03_01;4;
1352;ZT573312;0;LP_T10;TE03_01;5;
1353;YF233344;0;LP_T10;TE03_01;1;
1355;SE522452;0;LP_T10;TE03_01;5;
1356;SR175276;1;LP_T10;TE03_01;5;
1357;TG784124;1;LP_T10;TE03_01;4;
1358;YC186467;1;LP_T10;TE03_01;6;
1359;ME637726;1;LP_T10;TE03_01;6;
1360;XB482288;0;LP_T10;TE03_01;6;
1361;RV452633;0;LP_T10;TE03_01;2;
1362;NK144173;0;LP_T10;TE03_01;3;
1363;GK826951;0;LP_T10;TE03_01;6;
1364;SP553518;0;LP_T10;TE03_01;4;
1365;FL248294;0;LP_T10;TE03_01;5;
1366;DC443849;0;LP_T10;TE03_01;5;
1367;XZ767591;1;LP_T10;TE03_01;6;
1368;YA272536;1;LP_T10;TE03_01;3;
1369;PH647245;0;LP_T10;TE03_01;5;
1370;TP544386;1;LP_T10;TE03_01;6;
1371;HA634253;1;LP_T10;TE03_01;5;
1372;AZ588774;0;LP_T10;TE03_01;4;
1373;KZ379721;1;LP_T10;TE03_01;4;
1374;GD335178;1;LP_T10;TE03_01;6;
1375;VY624531;1;LP_T10;TE03_01;5;
1376;HQ159989;0;LP_T10;TE03_01;6;
1377;ME363698;1;LP_T10;TE03_01;3;
1378;PQ466859;0;LP_T10;TE03_01;3;
1379;VX588246;1;LP_T10;TE03_01;4;
1380;SN429438;0;LP_T10;TE03_01;6;
1381;RQ233693;0;LP_T10;TE03_01;5;
1382;KZ623294;0;LP_T10;TE03_01;3;
1383;WC754144;1;LP_T10;TE03_01;2;
1384;RH615392;0;LP_T10;TE03_01;6;
1385;DT637117;0;LP_T10;TE03_01;6;
1386;CF824211;1;LP_T10;TE03_01;5;
1387;AY454349;1;LP_T10;TE03_01;6;
1388;DZ883544;1;LP_T10;TE03_01;5;
1389;UY881832;0;LP_T10;TE03_01;5;
1390;LQ366462;1;LP_T10;TE03_01;5;
1391;VZ398246;1;LP_T10;TE03_01;2;
1392;LW441239;1;LP_T10;TE03_01;4;
1393;XV917984;1;LP_T10;TE03_01;5;
1394;BX289155;0;LP_T10;TE03_01;5;
1395;AH561571;0;LP_T10;TE03_01;3;
1396;EK319924;1;LP_T10;TE03_01;5;
1397;CZ836922;1;LP_T10;TE03_01;4;
1398;CV988215;1;LP_T10;TE03_01;6;
1399;RW164757;0;LP_T10;TE03_01;6;
1400;HS785464;0;LP_T10;TE03_01;5;
1401;TN749971;1;LP_T10;TE03_01;1;
1402;TB885956;1;LP_T10;TE03_01;4;
1403;DU868473;1;LP_T10;TE03_01;6;
1404;VC376826;0;LP_T10;TE03_01;5;
1405;PZ846199;0;LP_T10;TE03_01;6;
1406;XA855886;1;LP_T10;TE03_01;6;
1408;YR389785;1;LP_T10;TE03_01;4;
1409;AT973973;1;LP_T10;TE03_01;5;
1410;LC333483;0;LP_T10;TE03_01;6;
1411;YC888437;0;LP_T10;TE03_01;6;
1412;VK722412;0;LP_T10;TE03_01;6;
1413;YW953985;1;LP_T10;TE03_01;6;
1414;NV651396;1;LP_T10;TE03_01;6;
151;HD353817;1;LP_T1;TE03_01;6;
152;EE558756;1;LP_T1;TE03_01;6;
153;CU525786;1;LP_T1;TE03_01;6;
154;KV214531;1;LP_T1;TE03_01;4;
155;ET745775;0;LP_T1;TE03_01;5;
156;SW218242;1;LP_T1;TE03_01;4;
157;FY246884;0;LP_T1;TE03_01;5;
158;MB259846;0;LP_T1;TE03_01;5;
159;XV615413;1;LP_T1;TE03_01;6;
160;GD335178;1;LP_T1;TE03_01;5;
161;NB497633;1;LP_T1;TE03_01;6;
162;LH578194;1;LP_T1;TE03_01;6;
163;FX545495;1;LP_T1;TE03_01;6;
164;AN458214;1;LP_T1;TE03_01;3;
165;GK718459;0;LP_T1;TE03_01;5;
166;YN129325;0;LP_T1;TE03_01;5;
167;LP893358;0;LP_T1;TE03_01;5;
168;AK891341;0;LP_T1;TE03_01;2;
169;NV617537;0;LP_T1;TE03_01;2;
170;YC888437;0;LP_T1;TE03_01;6;
171;QT273771;0;LP_T1;TE03_01;5;
172;AW495873;0;LP_T1;TE03_01;2;
173;PN821564;0;LP_T1;TE03_01;2;
174;BC191415;0;LP_T1;TE03_01;2;
175;AE814737;1;LP_T1;TE03_01;6;
176;BS791494;0;LP_T1;TE03_01;5;
177;AP844344;1;LP_T1;TE03_01;5;
178;VR815563;1;LP_T1;TE03_01;6;
179;PW785611;0;LP_T1;TE03_01;4;
180;UX896743;0;LP_T1;TE03_01;4;
181;EP831244;0;LP_T1;TE03_01;4;
182;DU868473;1;LP_T1;TE03_01;6;
183;SS198481;1;LP_T1;TE03_01;6;
184;QR394599;1;LP_T1;TE03_01;5;
185;NK367231;1;LP_T1;TE03_01;4;
186;BV722553;0;LP_T1;TE03_01;5;
187;UR157297;0;LP_T1;TE03_01;3;
188;XP544262;1;LP_T1;TE03_01;4;
189;XS659581;0;LP_T1;TE03_01;4;
190;KZ379721;1;LP_T1;TE03_01;4;
191;XG496891;0;LP_T1;TE03_01;6;
192;DA181897;0;LP_T1;TE03_01;3;
193;BA355797;1;LP_T1;TE03_01;4;
194;AZ588774;0;LP_T1;TE03_01;4;
195;PQ466859;0;LP_T1;TE03_01;6;
196;PA298545;1;LP_T1;TE03_01;4;
197;XB482288;0;LP_T1;TE03_01;6;
198;GR441237;1;LP_T1;TE03_01;5;
199;MG848757;0;LP_T1;TE03_01;6;
200;LF961829;0;LP_T1;TE03_01;5;
201;YM644361;0;LP_T1;TE03_01;4;
202;XK292543;1;LP_T1;TE03_01;6;
203;SM631877;0;LP_T1;TE03_01;4;
204;GZ249864;0;LP_T1;TE03_01;4;
205;AH561571;0;LP_T1;TE03_01;3;
206;XA855886;1;LP_T1;TE03_01;6;
207;AT424766;0;LP_T1;TE03_01;5;
208;FL248294;0;LP_T1;TE03_01;4;
209;CF824211;1;LP_T1;TE03_01;4;
210;YC186467;1;LP_T1;TE03_01;4;
211;LC333483;0;LP_T1;TE03_01;6;
212;ME363698;1;LP_T1;TE03_01;4;
213;PY946565;1;LP_T1;TE03_01;5;
214;YL695788;1;LP_T1;TE03_01;6;
215;EL742586;1;LP_T1;TE03_01;5;
216;AA223798;1;LP_T1;TE03_01;6;
217;EC159212;1;LP_T1;TE03_01;6;
218;FL283383;1;LP_T1;TE03_01;3;
219;BG864843;1;LP_T1;TE03_01;3;
220;ME862665;0;LP_T1;TE03_01;5;
221;LW441239;1;LP_T1;TE03_01;3;
222;XY216464;0;LP_T1;TE03_01;4;
223;UY881832;0;LP_T1;TE03_01;6;
224;FL569837;0;LP_T1;TE03_01;5;
225;CZ836922;1;LP_T1;TE03_01;4;
226;YR389785;1;LP_T1;TE03_01;6;
227;YF233344;0;LP_T1;TE03_01;2;
228;TC332594;1;LP_T1;TE03_01;4;
229;SE522452;0;LP_T1;TE03_01;5;
230;VN755488;1;LP_T1;TE03_01;6;
231;GK826951;0;LP_T1;TE03_01;4;
233;DC443849;0;LP_T1;TE03_01;5;
234;PZ846199;0;LP_T1;TE03_01;6;
235;TB885956;1;LP_T1;TE03_01;4;
236;SN429438;0;LP_T1;TE03_01;5;
238;AN652227;0;LP_T1;TE03_01;3;
239;VY624531;1;LP_T1;TE03_01;4;
240;WC754144;1;LP_T1;TE03_01;6;
241;VX588246;1;LP_T1;TE03_01;5;
242;LQ366462;1;LP_T1;TE03_01;4;
243;GA326557;1;LP_T1;TE03_01;5;
244;VK722412;0;LP_T1;TE03_01;2;
245;WR312764;1;LP_T1;TE03_01;6;
246;RT652696;0;LP_T1;TE03_01;5;
247;UL113513;0;LP_T1;TE03_01;5;
248;GF886775;1;LP_T1;TE03_01;5;
249;MD787544;1;LP_T1;TE03_01;5;
250;TP544386;1;LP_T1;TE03_01;6;
251;HA634253;1;LP_T1;TE03_01;5;
252;VZ398246;1;LP_T1;TE03_01;2;
253;XZ767591;1;LP_T1;TE03_01;4;
254;LB318186;0;LP_T1;TE03_01;5;
255;BF819292;1;LP_T1;TE03_01;4;
256;FE929218;0;LP_T1;TE03_01;5;
257;YE632525;1;LP_T1;TE03_01;5;
258;PY378998;1;LP_T1;TE03_01;4;
259;WG879246;1;LP_T1;TE03_01;4;
260;NK144173;0;LP_T1;TE03_01;3;
261;XY662821;0;LP_T1;TE03_01;4;
262;VC376826;0;LP_T1;TE03_01;4;
263;CV988215;1;LP_T1;TE03_01;5;
264;DM159531;0;LP_T1;TE03_01;5;
265;ME637726;1;LP_T1;TE03_01;4;
266;EK319924;1;LP_T1;TE03_01;6;
267;BX289155;0;LP_T1;TE03_01;3;
268;VB488197;0;LP_T1;TE03_01;5;
269;DT637117;0;LP_T1;TE03_01;6;
270;SR175276;1;LP_T1;TE03_01;4;
271;SP553518;0;LP_T1;TE03_01;6;
272;SE762113;0;LP_T1;TE03_01;4;
273;TG784124;1;LP_T1;TE03_01;4;
275;HS785464;0;LP_T1;TE03_01;2;
276;RV452633;0;LP_T1;TE03_01;1;
278;TN749971;1;LP_T1;TE03_01;4;
279;RH615392;0;LP_T1;TE03_01;3;
281;AT973973;1;LP_T1;TE03_01;4;
282;YW953985;1;LP_T1;TE03_01;4;
283;UB531682;0;LP_T1;TE03_01;1;
284;YA272536;1;LP_T1;TE03_01;3;
4558;UL113513;0;T1;;;-0,342281879
4559;UB531682;0;T1;;;-0,842281879
4560;VN755488;1;T1;;;-0,342281879
4561;UR157297;0;T1;;;-0,092281879
4562;UX896743;0;T1;;;-0,092281879
4563;UY881832;0;T1;;;-0,092281879
4564;VB488197;0;T1;;;0,407718121
4565;VR815563;1;T1;;;-0,092281879
4566;YN129325;0;T1;;;0,907718121
4567;YF233344;0;T1;;;1,157718121
4568;XK242279;0;T1;;;-0,092281879
4569;XG496891;0;T1;;;-1,342281879
4570;XB482288;0;T1;;;1,407718121
4571;XK292543;1;T1;;;0,657718121
4572;XY216464;0;T1;;;0,657718121
4573;XS659581;0;T1;;;0,157718121
4574;XN198271;1;T1;;;0,907718121
4575;YE632525;1;T1;;;0,157718121
4576;VU521743;1;T1;;;-0,092281879
4577;XP544262;1;T1;;;0,907718121
4578;YM644361;0;T1;;;-0,842281879
4579;PQ466859;0;T1;;;-0,092281879
4580;VX588246;1;T1;;;0,907718121
4581;YC888437;0;T1;;;1,407718121
4582;YR389785;1;T1;;;0,157718121
4583;VY624531;1;T1;;;-1,092281879
4584;XY662821;0;T1;;;0,157718121
4585;YL695788;1;T1;;;1,407718121
4586;XZ767591;1;T1;;;-0,092281879
4587;MG848757;0;T1;;;1,657718121
4588;PH647245;0;T1;;;0,407718121
4589;XV615413;1;T1;;;0,407718121
4590;PK111235;0;T1;;;-0,592281879
4591;PW785611;0;T1;;;0,157718121
4592;NM384333;0;T1;;;-0,342281879
4593;PN821564;0;T1;;;-0,092281879
4594;ME862665;0;T1;;;0,157718121
4595;QR394599;1;T1;;;-0,592281879
4596;PY946565;1;T1;;;1,157718121
4597;PK497634;1;T1;;;1,157718121
4598;PY378998;1;T1;;;0,657718121
4599;NK367231;1;T1;;;1,157718121
4600;VZ398246;1;T1;;;0,657718121
4601;ME363698;1;T1;;;-0,592281879
4602;NV651396;1;T1;;;0,407718121
4603;WC754144;1;T1;;;1,657718121
4604;RH615392;0;T1;;;0,407718121
4605;RQ233693;0;T1;;;-0,092281879
4606;RT652696;0;T1;;;-0,342281879
4607;PY333941;0;T1;;;-1,842281879
4608;RV452633;0;T1;;;-2,342281879
4609;SR175276;1;T1;;;-1,842281879
4610;XV917984;1;T1;;;0,657718121
4611;SS198481;1;T1;;;-0,342281879
4612;SW218242;1;T1;;;0,407718121
4613;NB497633;1;T1;;;1,407718121
4614;PA298545;1;T1;;;-0,592281879
4615;ME637726;1;T1;;;0,907718121
4616;RW164757;0;T1;;;0,657718121
4617;TB885956;1;T1;;;0,157718121
4618;TC332594;1;T1;;;-0,592281879
4619;SE522452;0;T1;;;0,407718121
4620;TC633551;1;T1;;;0,407718121
4621;YC186467;1;T1;;;0,407718121
4622;VC376826;0;T1;;;1,657718121
4623;RA581334;1;T1;;;0,157718121
4624;SE762113;0;T1;;;0,157718121
4625;TG784124;1;T1;;;-0,092281879
4626;AN652227;0;T1;;;-1,592281879
4627;AH561571;0;T1;;;-0,592281879
4628;BX289155;0;T1;;;-1,342281879
4629;AW495873;0;T1;;;1,407718121
4630;BS791494;0;T1;;;-1,342281879
4631;AT424766;0;T1;;;0,157718121
4632;CF824211;1;T1;;;0,157718121
4633;SM631877;0;T1;;;-0,092281879
4634;AE814737;1;T1;;;1,657718121
4635;AN458214;1;T1;;;0,657718121
4636;BG864843;1;T1;;;-0,842281879
4637;ET745775;0;T1;;;-0,092281879
4638;FH839757;0;T1;;;-1,342281879
4639;EP831244;0;T1;;;1,157718121
4640;FL248294;0;T1;;;-1,092281879
4641;AP844344;1;T1;;;0,157718121
4642;AA223798;1;T1;;;-0,342281879
4643;DT637117;0;T1;;;-0,592281879
4644;VK722412;0;T1;;;-0,342281879
4645;BC191415;0;T1;;;0,407718121
4646;BA355797;1;T1;;;-0,092281879
4647;AZ588774;0;T1;;;-0,092281879
4648;DU868473;1;T1;;;-0,342281879
4649;EL742586;1;T1;;;-0,092281879
4650;DA181897;0;T1;;;-1,092281879
4651;DC443849;0;T1;;;-0,842281879
4652;AK891341;0;T1;;;-0,342281879
4653;WG879246;1;T1;;;-0,592281879
4654;NV617537;0;T1;;;-1,092281879
4655;EE558756;1;T1;;;-0,092281879
4656;CU525786;1;T1;;;0,407718121
4657;EC159212;1;T1;;;-0,092281879
4658;AY454349;1;T1;;;-1,592281879
4659;BF819292;1;T1;;;0,657718121
4660;QT273771;0;T1;;;0,657718121
4661;EK319924;1;T1;;;0,657718121
4662;CV988215;1;T1;;;1,407718121
4663;NK144173;0;T1;;;-0,842281879
4664;BV722553;0;T1;;;-1,592281879
4665;FK136917;1;T1;;;-0,592281879
4666;SN429438;0;T1;;;-0,592281879
4667;GK826951;0;T1;;;-0,592281879
4668;FL569837;0;T1;;;-2,092281879
4669;FY246884;0;T1;;;-0,092281879
4670;HQ159989;0;T1;;;-1,592281879
4671;GK718459;0;T1;;;-0,092281879
4672;DM159531;0;T1;;;0,157718121
4673;FL283383;1;T1;;;0,657718121
4674;HA634253;1;T1;;;-0,592281879
4675;FX545495;1;T1;;;0,657718121
4676;GD335178;1;T1;;;0,907718121
4677;CZ836922;1;T1;;;-0,842281879
4678;HS785464;0;T1;;;-1,592281879
4679;AT973973;1;T1;;;0,157718121
4680;WN633269;1;T1;;;-1,092281879
4681;PZ846199;0;T1;;;1,157718121
4682;SP553518;0;T1;;;0,657718121
4683;HD353817;1;T1;;;0,657718121
4684;MB259846;0;T1;;;1,907718121
4685;LP893358;0;T1;;;-0,592281879
4686;LF961829;0;T1;;;-0,842281879
4687;YA272536;1;T1;;;0,157718121
4688;MD787544;1;T1;;;-0,092281879
4689;FE929218;0;T1;;;0,157718121
4690;LW441239;1;T1;;;0,657718121
4691;GF886775;1;T1;;;-2,092281879
4692;LH578194;1;T1;;;0,157718121
4693;KZ379721;1;T1;;;-1,842281879
4694;GZ249864;0;T1;;;0,157718121
4695;LC333483;0;T1;;;1,157718121
4696;GA326557;1;T1;;;0,157718121
4697;LQ366462;1;T1;;;-0,342281879
4699;KV214531;1;T1;;;0,657718121
4700;TP544386;1;T1;;;0,157718121
4701;WR312764;1;T1;;;0,907718121
4702;FF171956;1;T1;;;-0,842281879
4703;LB318186;0;T1;;;0,657718121
4704;GR441237;1;T1;;;0,657718121
4705;XA855886;1;T1;;;-1,342281879
4706;DZ883544;1;T1;;;0,907718121
4707;KZ623294;0;T1;;;0,157718121
